Date,Open,High,Low,Close,Volume,Returns,Volume_MA_20,Price_MA_20,Price_MA_5,Volatility_20,RSI
2022-01-03,144.19023428076133,144.98149407284546,142.85623946691334,144.1271209716797,28646000,,,,,,
2022-01-04,144.52921565689223,145.61172805654422,142.85973882111625,143.53866577148438,28400000,-0.004082890133571326,,,,,
2022-01-05,143.5590176679192,143.63804201848822,136.8671567890613,136.95362854003906,54618000,-0.04587639989582171,,,,,
2022-01-06,136.18178751194694,139.10574956390758,135.7444081468337,136.9263153076172,37348000,-0.0001994341640527697,,,,,
2022-01-07,137.32193148421084,137.6231341143324,134.95711619252725,136.20016479492188,29760000,-0.005303221013900461,,,139.54917907714844,,
2022-01-10,134.27273812048503,137.99193409256577,132.37064747523667,137.8428192138672,44408000,0.012060590539069382,,,138.29231872558594,,
2022-01-11,137.18425777729487,139.38008818359495,135.87759542546866,138.90293884277344,28730000,0.007690786034065589,,,137.36517333984375,,
2022-01-12,140.30851123755903,141.7578269611901,139.85573658432193,140.58734130859375,26108000,0.01212647104412179,,,138.0919158935547,,
2022-01-13,140.69618631751152,141.9983893426326,137.5838554108027,137.76080322265625,31436000,-0.020105210466518142,,,138.2588134765625,,
2022-01-14,136.26179885959323,139.90297148547612,136.18178858877843,138.64898681640625,29662000,0.006447288147082508,,,138.7485778808594,,
2022-01-18,135.36318734561587,136.3139823208057,134.63108204024,135.18724060058594,34872000,-0.024967699334177085,,,138.21746215820312,,
2022-01-19,135.70961451103514,137.13705841659865,134.21060881239492,134.31100463867188,28648000,-0.006481646921863926,,,137.2990753173828,,
2022-01-20,135.43773450627486,136.8055384078556,132.1718141234269,132.5127716064453,29908000,-0.013388575545721149,,,135.6841613769531,,
2022-01-21,131.80304038371057,134.0614836836018,129.31098227824953,129.57440185546875,55652000,-0.022174238115729272,,,134.04688110351563,,21.014491432239296
2022-01-24,125.22698178613166,130.4208391313966,123.75779600532923,130.0242156982422,76622000,0.003471471496933276,,,132.32192687988282,,22.404873114391123
2022-01-25,127.97250798721907,128.6275758896515,125.746357067885,126.17826080322266,46960000,-0.02957875865173576,,,130.52013092041017,,19.87165686470003
2022-01-26,130.33732824784752,132.20711125940946,126.38403243461616,128.4625701904297,49130000,0.01810382686102674,,,129.3504440307617,,32.678397224907854
2022-01-27,130.52122172280093,131.86167804427959,128.163853903532,128.23593139648438,31950000,-0.0017642399152481003,,,128.49507598876954,,32.41478690241529
2022-01-28,128.88602384065854,132.56149059858544,127.71902674224266,132.55601501464844,34362000,0.03368855804390014,,,129.09139862060547,,43.56231980005219
