Date,Open,High,Low,Close,Volume,Returns,Volume_MA_20,Price_MA_20,Price_MA_5,Volatility_20,RSI
2022-01-03,252.79487882912937,254.47021638037387,246.49012364980283,253.24098205566406,4316800,,,,,,
2022-01-04,254.61890995577824,254.63872533732888,241.28572963392918,246.0737762451172,7240700,-0.02830191919320335,,,,,
2022-01-05,234.1185332305033,236.13089864674347,225.33549404940874,225.69236755371094,18882500,-0.08282641491673648,,,,,
2022-01-06,226.0591414465359,232.44320330269989,224.08643710907634,227.1595001220703,9376100,0.006500585661188607,,,,,
2022-01-07,226.51513421131355,230.26229802230276,224.0864191673381,226.3267822265625,6286700,-0.0036657850323685848,,,235.698681640625,,
2022-01-10,223.54120049050331,227.83358988048133,216.98861746752794,227.6353302001953,7803800,0.005781675331392844,,,230.57755126953126,,
2022-01-11,226.81255193050038,234.29697254418753,224.59200404821758,232.80007934570312,7635300,0.022688697492457166,,,227.92281188964844,,
2022-01-12,234.94129186888054,237.20148536536777,233.71205772335955,235.7640838623047,6718900,0.012731973824631204,,,229.9371551513672,,
2022-01-13,235.43697428824356,236.71576214567202,225.9401884154884,226.64402770996094,6680300,-0.038682974959282634,,,229.8340606689453,,
2022-01-14,226.04923510672972,231.26353910752337,225.6328852170461,229.221435546875,5805100,0.011372052742604888,,,230.41299133300782,,
2022-01-18,226.46559824975006,228.72579214101611,223.34296633125626,224.0963592529297,6032000,-0.022358625761669915,,,229.7051971435547,,
2022-01-19,225.49409287990144,230.19292452007772,224.20538224850347,224.3045196533203,5332600,0.0009288879171645004,,,228.00608520507814,,
2022-01-20,227.08018979866722,229.38993693334803,220.5573451795694,221.00343322753906,5663700,-0.014716985778455705,,,225.053955078125,,
2022-01-21,221.12239239096132,222.8175451736811,216.35417675753496,216.7308807373047,9128400,-0.019332516367904007,,,223.07132568359376,,21.427421639119373
2022-01-24,210.54507620475155,221.43961714687862,205.70746142588268,221.0926513671875,11664300,0.02012528447743267,,,221.44556884765626,,26.44875702974879
2022-01-25,219.08031305914741,221.95511654652938,212.80529594234906,213.51904296875,9092700,-0.03425536014699715,,,219.33010559082032,,26.29220135439037
2022-01-26,217.70237034488957,219.5363064715164,207.25393213427478,209.1671600341797,10029600,-0.020381708694747425,,,216.3026336669922,,34.30021008512999
2022-01-27,212.22041591116013,221.21162233853784,210.21795821694596,210.89205932617188,9462100,0.00824651102835805,,,214.28035888671874,,34.62042815707345
2022-01-28,212.43848354307343,220.35906863286758,209.04819322863347,220.20046997070312,8254900,0.044138269948488684,,,214.97427673339843,,45.008074234215954
2022-01-31,221.0133601067678,230.88685004015758,220.3293513149109,230.60928344726562,7084200,0.047269715082567165,8124535.0,226.10871124267578,216.87760314941406,,52.110309844734395
2022-02-01,230.35152712049424,230.75796931043473,224.354092182873,230.10369873046875,6387100,-0.0021923866604116604,8228050.0,224.95184707641602,220.1945343017578,0.02992575474532668,47.951181754561055
2022-02-02,231.70962838903586,232.45311353153474,221.08274620881883,223.05545043945312,9378900,-0.030630747484296506,8334960.0,223.80093078613282,222.9721923828125,0.030028226450100063,40.90779976468024
2022-02-03,216.17576380628958,218.87212287957078,208.5723751904502,210.9217987060547,12826600,-0.054397468026418094,8032165.0,223.06240234375,222.97814025878907,0.026600760693248664,39.21674882002658
2022-02-04,213.12252346934088,219.74449127920954,211.33815590414568,217.32568359375,6176500,0.030361417961449755,7872185.0,222.570711517334,222.40318298339844,0.027568715721166828,42.24806509875265
2022-02-07,217.0976772771406,219.51648486882942,214.7780070954371,215.08531188964844,3922300,-0.01030882161304747,7753965.0,222.00863800048828,219.298388671875,0.0276317091070613,43.8985033175806
2022-02-08,213.72721499240268,216.04688515117655,210.30717102290228,215.5413055419922,5628700,0.0021200594700661046,7645210.0,221.40393676757813,216.3859100341797,0.027588272375787322,44.086162568178835
2022-02-09,219.2190756952889,220.25995793784512,213.69746714150526,220.1112518310547,6107700,0.021202183393902452,7568830.0,220.7694953918457,215.7970703125,0.027519141976071956,49.40805075273833
2022-02-10,215.80895877772633,220.06170241670418,213.93537675619078,215.7792205810547,5312600,-0.019681098598835045,7498515.0,219.7702522277832,216.7685546875,0.02753315923244306,49.369085428794904
2022-02-11,215.72965482914577,218.01958676165614,204.3196410539503,206.09408569335938,8165600,-0.0448844650639435,7572780.0,218.7427551269531,214.52223510742186,0.02797499056785194,40.71209542480844
2022-02-14,204.01233762743738,208.07671422646683,202.85250255490666,204.60711669921875,7005900,-0.007215000804792759,7632820.0,217.5120391845703,212.42659606933594,0.027732229684149276,44.03132539379526
2022-02-15,207.92800529417661,212.70614359419153,206.7086939323289,212.388916015625,6353000,0.03803288684159423,7648870.0,216.9266670227051,211.7961181640625,0.029034114246362014,52.062960546383955
2022-02-16,209.1671640870349,210.57482754678406,206.40140587147914,209.90074157714844,7072700,-0.011715180270017056,7735875.0,216.20647811889648,209.75401611328124,0.02909818613206336,49.37138228166354
2022-02-17,206.5203396222988,207.92800295228545,197.76703975676256,198.2924346923828,8820100,-0.0553037916757384,7893695.0,215.07092819213867,206.25665893554688,0.03129710074862338,36.501337394877005
2022-02-18,198.6592468579662,200.84014896095186,194.08929038511187,195.1301727294922,6691800,-0.015947466517299724,7771865.0,213.99089279174805,204.06387634277343,0.031224239406908706,25.995955207902114
2022-02-22,193.8315321765649,199.71002924071286,191.84890512816656,193.4350128173828,8434800,-0.008687328506900682,7610390.0,212.6080108642578,201.82945556640624,0.03067496997870928,25.58413809569771
2022-02-23,194.64444817212538,197.27142338784688,188.47847583904874,188.88490295410156,7784300,-0.023522679772440602,7544970.0,211.37630386352538,197.12865295410157,0.030249472354433104,26.46455380937958
2022-02-24,183.1352875642519,203.12015907964582,182.8378904465721,202.5154571533203,11792600,0.07216328031537245,7633120.0,211.04371871948243,195.65159606933594,0.03464089155789776,44.326992623786765
2022-02-25,202.94170323422642,206.65912890143272,199.85871760917357,206.2824249267578,5853600,0.01860089015618005,7452695.0,210.81323699951173,197.24959411621094,0.034863763507878856,42.27244626339611
2022-02-28,205.98504349631534,209.83134505257698,205.15234371390144,208.7012481689453,7904700,0.011725784409633233,7435185.0,210.23827590942383,199.96380920410155,0.03340074606385259,45.54386099448503
2022-03-01,211.54630385946092,212.52770971170762,206.6492276669344,207.0754852294922,12587300,-0.007789905205248471,7710340.0,209.06158599853515,202.69190368652343,0.031317098794321596,44.18572286106165
2022-03-02,214.22286116945912,215.42234207726284,199.4027117059998,208.5624542236328,16670100,0.007180806518418459,8224490.0,207.98452377319336,206.62741394042968,0.0314297380130185,41.71761390521471
2022-03-03,208.56245866236736,209.7916929185554,202.44605583052794,202.97145080566406,6559900,-0.026807334228881596,8083540.0,206.9803237915039,206.71861267089844,0.031273254206781384,40.97764775839096
