Date,Open,High,Low,Close,Volume,Returns,Volume_MA_20,Price_MA_20,Price_MA_5,Volatility_20,RSI
2022-01-03,325.6207149726234,328.193826323574,320.2123066401213,325.0381164550781,28865100,,,,,,
2022-01-04,325.1156931532872,325.47498337685073,316.6584013250783,319.4645690917969,32674300,-0.017147365435375206,,,,,
2022-01-05,316.4059615017749,316.6098902048438,306.8126302270797,307.2010192871094,40054300,-0.03838782447628364,,,,,
2022-01-06,304.0647280316112,309.45372640637964,302.45288523458527,304.7735595703125,39646100,-0.007901860880637823,,,,,
2022-01-07,305.0356884344486,307.3175147707154,301.0934819267639,304.92889404296875,32720000,0.0005096717473629386,,,312.28123168945314,,
2022-01-10,300.5109027560878,305.5891778942772,295.8501747506654,305.1522216796875,44289500,0.0007323925055369163,,,308.304052734375,,
2022-01-11,304.28808876960994,307.42435964932554,300.8993516399399,305.8416748046875,29386800,0.002259374423705607,,,305.5794738769531,,
2022-01-12,310.3956001101081,314.0270840292815,307.88071630388504,309.03619384765625,34372200,0.01044500899038292,,,305.9465087890625,,
2022-01-13,311.1723890567124,311.57049751795563,295.1802225260185,295.9570007324219,45366000,-0.04232252847924323,,,304.1831970214844,,
2022-01-14,295.4229900948721,301.8023860148915,294.93749627384517,301.20037841796875,39846400,0.017716687466661662,,,303.4374938964844,,
2022-01-18,295.2481388440062,300.8118775497677,292.98572166151314,293.86932373046875,42333200,-0.024339460415042646,,,301.1809143066406,,
2022-01-19,297.4037153433391,304.80263400058055,293.9178744109828,294.5295715332031,45933900,0.002246739449878632,,,298.9184936523437,,
2022-01-20,300.1030692146905,302.608203554877,292.4031465937436,292.84979248046875,35380700,-0.005703261115650005,,,295.68121337890625,,
2022-01-21,293.9082484649531,295.28703430726046,287.0336394418793,287.44146728515625,57984400,-0.018467915409819513,,,293.9781066894531,,17.549466000569993
2022-01-24,283.72254434338123,288.4900666398452,268.0410733422131,287.77154541015625,85731500,0.0011483316172768987,,,291.29234008789064,,18.01660416576088
2022-01-25,283.06223836449163,286.43156585377636,276.89649203266447,280.1201477050781,72848600,-0.02658844429588303,,,288.5425048828125,,17.396159880553896
2022-01-26,299.054453748856,299.549666894418,284.52848792353353,288.1017150878906,90428900,0.028493371320137406,,,287.25693359375,,32.963816695648006
2022-01-27,293.8790916253967,298.38445839019573,289.28630990590625,291.1408996582031,53481300,0.010548998534720022,,,286.9151550292969,,37.9712191394177
2022-01-28,291.5195616158824,299.53020777157457,285.90725555512125,299.31658935546875,49743700,0.02808155675435442,,,289.29017944335936,,45.66196624946336
2022-01-31,299.9865688837364,303.31704855180146,297.4814047993765,301.9576721191406,46444500,0.008823709936556012,47376570.0,299.7846176147461,292.1274047851563,,47.61973627662985
2022-02-01,301.4042782276972,301.61789669473416,296.27746465100137,299.8021545410156,40950400,-0.007138475942662925,47980835.0,298.52281951904297,296.0638061523438,0.019565874736137464,45.59615654213406
2022-02-02,300.64682355662984,305.9775347257443,299.91858303048053,304.3656921386719,36636000,0.01522183055903259,48178920.0,297.7678756713867,299.3166015625,0.019745944285664098,46.66106698024911
2022-02-03,300.510875273196,302.20041346720024,291.2573667110929,292.50994873046875,43730000,-0.03895229887736995,48362705.0,297.0333221435547,299.5904113769531,0.01980067221609168,47.49183396581701
2022-02-04,291.50016498006676,299.84094450421514,291.2671374496543,297.0639343261719,35096500,0.01556865199104518,48135225.0,296.64784088134763,299.13988037109374,0.020141239779076052,46.95971271109834
2022-02-07,297.28724470910936,298.90877717897297,291.1991343489562,292.21868896484375,28533300,-0.01631044634320411,47925890.0,296.01233062744143,297.19208374023435,0.020420345459261066,48.74076902302971
2022-02-08,292.5100020571509,296.6949560645553,291.24773008372165,295.7239685058594,32421200,0.011995398218480613,47332475.0,295.54091796875,296.37644653320314,0.020651536706082524,50.873270661693624
2022-02-09,300.87981934027175,302.8800507374313,298.47178988545886,302.1809387207031,31284700,0.021834450036185782,47427370.0,295.3578811645508,295.9394958496094,0.021286393101455407,56.37690438699854
2022-02-10,295.21902039060336,300.1516233945271,291.97592599753574,293.607177734375,45386200,-0.02837293782534911,47978070.0,294.58643035888673,296.1589416503906,0.0220045466644837,54.03890210503169
2022-02-11,294.3937058633088,295.4617980519647,285.6839467033855,286.48016357421875,39175600,-0.024273977956370096,47668550.0,294.1125885009766,294.0421875,0.020603395478117355,49.22323809635695
2022-02-14,285.24701978585097,288.1502928923247,282.8972463615049,286.44134521484375,36359500,-0.00013550103745640918,47494205.0,293.3746368408203,292.88671875,0.020111373856437145,54.18548081714403
2022-02-15,291.3059785446445,292.07303735866185,288.40270567819266,291.75262451171875,27058300,0.018542292813529704,46730460.0,293.2688018798828,292.0924499511719,0.019924821564462597,52.50600878201768
2022-02-16,290.31261987081155,292.7451082629234,285.74926927173277,291.412109375,29982100,-0.0011671364989043198,45932870.0,293.11292877197263,289.9386840820313,0.01991763269239514,50.19332232032032
2022-02-17,288.3568443041073,288.7849645691947,282.1686090616829,282.87890625,32461600,-0.029282253037807515,45786915.0,292.61438446044923,287.79302978515625,0.020924046353090874,38.34239168074909
2022-02-18,285.13624134337505,285.92436510715385,278.5782629704892,280.1545104980469,34264000,-0.00963096113481643,44600895.0,292.2500366210937,286.52789916992185,0.020638718186790538,34.555444201271285
2022-02-22,277.3036168081723,283.6670133817274,276.81711923482464,279.9501647949219,41736100,-0.0007294035807658972,42401125.0,291.85896759033204,285.2296630859375,0.020632319304183404,35.537807436365114
2022-02-23,282.34377260648654,283.822744485048,272.53599292328806,272.7013854980469,37811200,-0.025893106018298306,40649255.0,291.48802947998047,281.41941528320314,0.020587777238100898,27.80103654612425
2022-02-24,265.15089503690007,287.18922735136584,264.18760972965123,286.6346130371094,56989700,0.05109335074926591,38977295.0,291.41467437744143,280.463916015625,0.02280104965246167,45.99755433008727
2022-02-25,287.16980609363816,289.59255454281833,283.77403278992335,289.28118896484375,32546700,0.009233274026789307,37930565.0,291.3216888427734,281.74437255859374,0.02277086281293174,44.55671454153887
2022-02-28,286.3622231310244,291.0618067098429,285.08760175802655,290.72125244140625,34627500,0.004978075075381172,37174755.0,290.8919219970703,283.85772094726565,0.021834067453248597,48.900305874000004
2022-03-01,288.39578010076116,291.86938019669464,284.26055037516176,286.9849548339844,31217800,-0.012851821378882189,36413420.0,290.1432861328125,285.2646789550781,0.021846728739196616,43.60390680769818
2022-03-02,287.3838815829672,293.3288983898888,285.768735492575,292.0834655761719,31873000,0.01776577711238181,35959550.0,289.7573516845703,289.14109497070314,0.02226302095858003,42.45970902991741
2022-03-03,294.71055015953465,294.9440595212997,286.1092458840399,287.92877197265625,27314500,-0.014224336852892261,35493475.0,288.93550567626954,289.3999267578125,0.02210210381383991,45.46001534230318
2022-03-04,286.3427705257272,287.67576922113585,279.41504933646394,282.0323791503906,32356500,-0.020478650958944744,34924800.0,288.4116271972656,287.9501647949219,0.020850920240599456,46.372537160680594
2022-03-07,280.73832248678326,281.86700055685185,271.0083698414943,271.37811279296875,43157200,-0.03777674885953641,35327835.0,287.1273361206055,284.0815368652344,0.021921336362014997,39.52815690028421
2022-03-08,270.2980183698139,276.2916715598199,262.70866870677713,268.40069580078125,48159500,-0.010971470622831436,36309145.0,285.93643646240236,280.36468505859375,0.021799346777319567,33.22146120523689
2022-03-09,275.78575326233744,281.7794070706236,273.1975825478418,280.7091064453125,35204500,0.04585834104419417,36448310.0,285.185693359375,278.0898132324219,0.024282174468544502,43.43829585331191
2022-03-10,275.37708084695583,278.8604201652107,273.0029702694113,277.877685546875,30628000,-0.010086672763461313,36415475.0,283.9705307006836,276.0795959472656,0.023651557927647768,46.70342491380386
2022-03-11,280.1836916492418,281.6918520370042,271.88404371665825,272.50677490234375,27209300,-0.019328326540366425,35506630.0,282.915510559082,274.1744750976562,0.02324232896961089,45.12891225895889
2022-03-14,272.76940588345786,277.69275804818363,268.3714793158445,268.9747314453125,30660700,-0.012961305120935074,35080885.0,282.04023895263674,273.693798828125,0.022843570691227243,43.29367827601755
2022-03-15,272.77918349658523,280.04745811524,271.2029361781825,279.3955383300781,34245100,0.038742698352258964,34975165.0,281.6879486083984,275.89276733398435,0.024672404121245436,53.937688892527014
2022-03-16,281.30262045302413,286.61519548142235,275.5522451059325,286.4400634765625,37826300,0.025213448964106044,35513565.0,281.4223205566406,277.03895874023436,0.02499293234348487,49.87546809346047
2022-03-17,285.36980681566314,287.62713339972385,281.55565208145566,287.2476806640625,30816600,0.002819498004915433,35555290.0,281.21409912109374,278.9129577636719,0.025004274963026228,48.66696061258116
2022-03-18,287.3935719777553,292.87153940935485,284.82488022884814,292.3169250488281,43390600,0.017647642525943086,36101740.0,281.68600006103514,282.87498779296874,0.02434712765678592,50.998511599554966
2022-03-21,290.818570277496,292.03481436405224,286.9362989616563,291.0812683105469,28351200,-0.004227113219923417,35806100.0,282.23233795166016,287.2962951660156,0.02424194024092497,52.64613181532513
2022-03-22,291.70396865624343,296.76355591312955,290.70178472073417,295.84893798828125,27599700,0.01637917034444092,35099280.0,283.02727661132815,290.58697509765625,0.02443454902248495,52.44285705800714
2022-03-23,292.3948179286676,295.04136624934927,289.6801528126932,291.40234375,25715400,-0.015029948285490868,34494490.0,283.96232452392576,291.5794311523438,0.02387164298402612,52.244983294083305
