Open,High,Low,Close,Volume,Returns,Volume_MA_20,Price_MA_20,Price_MA_5,Volatility_20,RSI,ticker,date,sentiment_mean,sentiment_std,news_count,sentiment_pos_mean,sentiment_pos_max,sentiment_neg_mean,sentiment_neg_max,sentiment_neutral_mean,returns_1d,returns_5d,volatility_5d,volume_ratio,sentiment_1d_lag,sentiment_3d_avg,sentiment_5d_avg,news_count_3d,price_above_ma20,price_above_ma5,rsi_overbought,rsi_oversold,target_1d,target_5d,target_1d_binary
161.38080003283116,163.25549850314815,159.29999166470387,159.407958984375,122848900,-0.0127651178066688,,,164.113330078125,,15.517203654067076,AAPL,2022-01-21,0.017955966,0.0,1.0,0.029235339,0.029235339,0.0112793725,0.0112793725,0.9594853,-0.0103470795298352,-0.06418337563772909,0.010843971056872013,,0.017955966,0.005985322097937266,-0.17855265848338603,1.0,0,0,0,1,-0.0048644773216323,0.05002194408183701,0
157.06210684561927,159.29996087836932,151.84043745137762,158.6325225830078,162294600,-0.0048644773216323,,,161.86565551757812,,15.097510855976225,AAPL,2022-01-24,0.011806471,0.0,1.0,0.020349348,0.020349348,0.008542877,0.008542877,0.97110784,-0.0127651178066688,-0.0579205117905029,0.010297997188316404,,0.017955966,0.011970644195874533,-0.17672025859355928,2.0,0,0,0,1,-0.0113845127725759,0.08101222832851271,0
156.04135309194953,159.75148103294072,154.11759081418975,156.82656860351562,115798400,-0.0113845127725759,,,159.8987030029297,,15.344412193309196,AAPL,2022-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0048644773216323,-0.0678954729441493,0.006533359911456412,,0.011806471,0.015906134620308876,0.009543680772185325,3.0,0,0,0,1,-0.0005634481978901,0.09142428379941792,0
160.47777643261003,161.35132458598716,154.9027758530205,156.7382049560547,108275300,-0.0005634481978901,,,158.61487731933593,,18.336733453824294,AAPL,2022-01-26,0.008793967,0.0,1.0,0.017842561,0.017842561,0.009048594,0.009048594,0.9731088,-0.0113845127725759,-0.0603858473082821,0.005831525744523293,,0.0,0.00992081252237161,0.009543680772185325,2.0,0,0,0,1,-0.0029430504979801,0.09903197811455441,0
159.44720772831658,160.81151382611307,155.35428943492713,156.27691650390625,121954600,-0.0029430504979801,,,157.57643432617186,,20.4166090881872,AAPL,2022-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005634481978901,-0.039924635628602295,0.005118660126264974,,0.008793967,0.006866812705993652,0.01130247414112091,2.0,0,0,0,1,0.0697774328719154,0.0852552255988059,1
162.6469222351692,167.20115305601814,159.79070884938122,167.1815185546875,179935700,0.0697774328719154,,,159.1311462402344,,47.17263639473398,AAPL,2022-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029430504979801,-0.032520606596747194,0.0053310306864864,,0.0,0.0029313222815593085,0.007711280882358551,1.0,0,1,0,0,0.0261258069250434,0.0137985566660065,1
167.0146740043963,171.76520522888097,166.37667997036093,171.5492706298828,115541600,0.0261258069250434,105422300.0,166.72170639038086,161.71449584960936,,53.502792596025195,AAPL,2022-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0697774328719154,0.05002194408183701,0.03365523900909173,1.095988230194181,0.0,0.0029313222815593085,0.004120087623596192,1.0,1,1,0,0,-0.0009724573016707,-0.0165619432910763,0
170.79353091508946,171.6081906924981,169.12495732448602,171.3824462890625,86213900,-0.0009724573016707,104508600.0,166.35854721069336,164.62567138671875,0.0211994129636517,49.3138560098479,AAPL,2022-02-01,-0.9100152,0.0,1.0,0.027132211,0.027132211,0.93714744,0.93714744,0.035720374,0.0261258069250434,0.08101222832851271,0.03308110430859058,0.824945506876946,0.0,0.0,0.001758793368935585,0.0,1,1,0,0,0.0070442461172464,0.0028772692563743974,1
171.51985796847407,172.62897543344508,170.1261075578704,172.58970642089844,84914300,0.0070442461172464,103788795.0,166.1691146850586,167.7959716796875,0.0211281471603988,50.44248769462159,AAPL,2022-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009724573016707,0.09142428379941792,0.031183700411196162,0.8181451571915832,-0.9100152,-0.3033384084701538,-0.1802442517131567,1.0,1,1,0,0,-0.0167198030137286,0.0041266598679281985,0
171.25483696595504,172.98231399971922,168.93845956073986,169.70404052734375,89418100,-0.0167198030137286,103532820.0,166.0699821472168,170.481396484375,0.0206040838682386,51.025092534191074,AAPL,2022-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070442461172464,0.09903197811455441,0.030204345757773674,0.8636691244380285,0.0,-0.3033384084701538,-0.18200304508209228,1.0,1,0,0,0,-0.001679236060884,-0.0027521584174973017,0
168.72129677126426,171.0996042103979,167.7385305552271,169.4190673828125,82465400,-0.001679236060884,102810890.0,166.09990158081055,170.92890625,0.0202490500966164,49.32383460744684,AAPL,2022-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0167198030137286,0.0852552255988059,0.033271144091691705,0.8021076366521095,0.0,-0.3033384084701538,-0.18200304508209228,1.0,1,0,0,0,-0.0042346930320394,-0.021291478620932502,0
169.88094594072888,170.95215737367448,168.00385912062177,168.70162963867188,77251200,-0.0042346930320394,102337995.0,166.0856056213379,170.3593780517578,0.020274273273809,53.29943251330131,AAPL,2022-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001679236060884,0.0137985566660065,0.015631830326305527,0.754863333017224,0.0,0.0,-0.18200304508209228,0.0,1,0,0,0,0.01846675524578,-0.0156335043949684,1
168.7704203940124,172.32804392038554,168.4755875609354,171.81700134277344,74829200,0.01846675524578,100741175.0,166.22609634399413,170.4462890625,0.0206858457851557,64.18208607010877,AAPL,2022-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0042346930320394,-0.0165619432910763,0.008602496078031813,0.7427866510391605,0.0,0.0,-0.18200304508209228,0.0,1,1,0,0,0.0082936367288002,-0.010947879398473599,1
173.01595715476017,173.60560775677658,171.885767258212,173.2419891357422,71285000,0.0082936367288002,100498510.0,166.2960075378418,170.57674560546874,0.0204309291535522,69.44828149450692,AAPL,2022-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01846675524578,0.0028772692563743974,0.013127175901872528,0.7093139987846586,0.0,0.0,0.0,0.0,1,1,0,0,-0.0235986212991541,-0.0206305237021185,0
171.13890900487118,172.4558121410886,168.59354809326686,169.15371704101562,90865900,-0.0235986212991541,101301545.0,166.13942184448243,170.46668090820313,0.0211241964772381,65.08902719293604,AAPL,2022-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082936367288002,0.0041266598679281985,0.013291951199931065,0.8969843451054966,0.0,0.0,0.0,0.0,1,0,0,0,-0.0202185562643192,-0.0183009147827587,0
169.3600823732159,170.09715694195197,165.14400744238606,165.73367309570312,98670700,-0.0202185562643192,102009790.0,165.97574615478516,169.72960205078124,0.0211801374090727,60.162271061151245,AAPL,2022-02-11,0.02061126,0.0,1.0,0.034395352,0.034395352,0.013784092,0.013784092,0.9518206,-0.0235986212991541,-0.0027521584174973017,0.01569982460372178,0.9672669652589228,0.0,0.0,0.0,0.0,0,0,0,0,0.0014232811939247,-0.0074381714963236995,1
164.48557217382995,166.6574920486195,163.68953396046075,165.9695587158203,86185500,0.0014232811939247,102297025.0,165.78067932128906,169.18318786621094,0.0211422748735457,63.69993776444964,AAPL,2022-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0202185562643192,-0.021291478620932502,0.018046866880664172,0.8425025067933305,0.02061126,0.006870420028765996,0.004122252017259598,1.0,1,0,0,0,0.0231523802422748,-0.0266738997330832,1
168.02352253075418,169.96939522398472,167.31592973397568,169.81214904785156,62527400,0.0231523802422748,100875560.0,165.93822021484374,168.78221740722657,0.0213538952037294,67.60897533386219,AAPL,2022-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014232811939247,-0.0156335043949684,0.01822522182001262,0.6198468687559207,0.0,0.006870420028765996,0.004122252017259598,1.0,1,1,0,0,-0.0013890075748447,-0.0756901776215047,0
168.88834547600229,170.3526572392932,167.1193636519341,169.57627868652344,61177400,-0.0013890075748447,99193680.0,166.25916748046876,168.0490753173828,0.0207228633192768,68.02201878569151,AAPL,2022-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0231523802422748,-0.010947879398473599,0.019675851839239287,0.6167469540398138,0.0,0.006870420028765996,0.004122252017259598,1.0,1,1,0,0,-0.0212690123797943,-0.057621117745688906,0
168.08250002280826,168.94733906736835,165.5666209795301,165.9695587158203,69589300,-0.0212690123797943,98102120.0,166.48418884277345,167.41224365234376,0.0212072230174139,47.95274669135595,AAPL,2022-02-17,-0.3728084,0.0,1.0,0.27370006,0.27370006,0.64650846,0.64650846,0.0797915,-0.0013890075748447,-0.0206305237021185,0.018845085733901732,0.7093557203452892,0.0,0.0,0.004122252017259598,0.0,0,0,0,0,-0.0093558129778842,-0.0233867197979181,0
166.89335344125396,167.60093126737578,163.32590754694263,164.41677856445312,82772700,-0.0093558129778842,96098310.0,166.73462982177733,167.14886474609375,0.0210992398033124,36.685502298387625,AAPL,2022-02-18,0.008793967,0.0,1.0,0.017842561,0.017842561,0.009048594,0.009048594,0.9731088,-0.0212690123797943,-0.0183009147827587,0.018263104821818737,0.8613335655954824,-0.3728084,-0.12426946560541789,-0.07043942734599114,1.0,0,0,0,0,-0.0178124470428348,-0.012392938428274797,0
162.1367275547911,163.81726398261975,159.35549802549073,161.4881134033203,91162800,-0.0178124470428348,92541720.0,166.87740936279295,166.25257568359376,0.0215077142176177,33.256350442918446,AAPL,2022-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0093558129778842,-0.0074381714963236995,0.01634644171777206,0.9850994772952134,0.008793967,-0.12133814332385857,-0.07280288599431514,2.0,0,0,0,0,-0.0258638976461467,-0.0062084355371559985,0
162.68711897669968,163.2866069910588,156.99690896812956,157.3114013671875,90009200,-0.0258638976461467,91252260.0,166.90165100097656,163.75242614746094,0.022183406099134,26.506463966828207,AAPL,2022-02-23,0.02061126,0.0,1.0,0.034395352,0.034395352,0.013784092,0.013784092,0.9518206,-0.0178124470428348,-0.0266738997330832,0.01769779690579112,0.9863777620411812,0.0,-0.12133814332385857,-0.07280288599431514,2.0,0,0,0,1,0.0166800523009711,0.0402435975091955,1
149.95045639119465,160.0434686425656,149.38045024208816,159.93536376953125,141147500,0.0166800523009711,92895870.0,167.0615089416504,161.8242431640625,0.0224778157567223,34.856770882612295,AAPL,2022-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0258638976461467,-0.0756901776215047,0.009775675674360367,1.5194163098962312,0.02061126,0.009801742310325304,-0.06868063397705555,2.0,0,0,0,0,0.0129653855679765,0.0215822924419839,1
161.0163841306603,162.27432346013268,158.09756779697935,162.0089874267578,91974200,0.0129653855679765,91396850.0,167.34811248779295,161.03212890625,0.0226029276704806,39.116563284248535,AAPL,2022-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166800523009711,-0.057621117745688906,0.016884253743530957,1.0063169573130804,0.0,0.006870420028765996,-0.06868063397705555,1.0,0,1,0,0,0.0016379683917591,-0.009791503424898701,1
160.24985701872006,162.56918589174444,159.63070950306087,162.27435302734375,95056600,0.0016379683917591,87152895.0,167.10275421142578,160.60364379882813,0.0160373119048436,40.43299521670202,AAPL,2022-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0129653855679765,-0.0233867197979181,0.01877959892203138,1.09068780790357,0.0,0.006870420028765996,0.005881045386195183,1.0,0,1,0,0,-0.011627944151716,-0.0351469403699732,0
161.86158516779412,163.72884988791748,159.1786377230553,160.38743591308594,83474400,-0.011627944151716,85549535.0,166.54466247558594,160.38350830078124,0.0148056490489001,32.34128686756861,AAPL,2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016379683917591,-0.012392938428274797,0.018738435064517587,0.9757434683893957,0.0,0.0,0.004122252017259598,0.0,0,1,0,0,0.0205881354002048,-0.035194963112487904,1
161.5569135885326,164.47573001503346,160.14172804891763,163.68951416015625,79724800,0.0205881354002048,85225080.0,166.16001586914064,161.659130859375,0.0157362000977659,36.050499149033456,AAPL,2022-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011627944151716,-0.0062084355371559985,0.017645464434407777,0.9354617208924885,0.0,0.0,0.004122252017259598,0.0,0,1,0,0,-0.0019812527662405,-0.020785555572333504,0
165.56660530985462,165.9990247912093,162.69693011047048,163.36520385742188,76678400,-0.0019812527662405,84813285.0,165.6987907409668,162.34509887695313,0.0155865772537832,40.50301315212362,AAPL,2022-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0205881354002048,0.0402435975091955,0.013078410496864588,0.9040847786994691,0.0,0.0,0.0,0.0,0,1,0,0,-0.0184084102989061,-0.045990547750138,0
161.65516834266916,162.696897797681,159.30635844072924,160.35791015625,83737200,-0.0184084102989061,84529240.0,165.23148422241212,162.01488342285157,0.0156712764564171,41.05910382429345,AAPL,2022-03-04,-0.9183789,0.0,1.0,0.030482128,0.030482128,0.948861,0.948861,0.020656867,-0.0019812527662405,0.0215822924419839,0.012655343347226476,0.9906299879189734,0.0,0.0,0.0,0.0,0,0,0,0,-0.0237174685533154,-0.051490999282922,0
160.54465401699207,162.17604917250483,156.2990977080652,156.55462646484375,96418800,-0.0237174685533154,85226910.0,164.58826217651367,160.87093811035157,0.016354763210987,36.002254096780064,AAPL,2022-03-07,-0.9004294,0.0,1.0,0.038441155,0.038441155,0.9388706,0.9388706,0.02268833,-0.0184084102989061,-0.009791503424898701,0.014877697816678822,1.1313187348925358,-0.9183789,-0.30612629652023315,-0.1836757779121399,1.0,0,0,0,0,-0.0116759668942307,-0.0543359363426609,0
156.08292186895503,160.0729499038518,153.1149639973743,154.72669982910156,131148300,-0.0116759668942307,87921765.0,163.88951568603517,159.7387908935547,0.0164492201364757,26.142327484104385,AAPL,2022-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0237174685533154,-0.0351469403699732,0.017445143792848287,1.491647716580758,-0.9004294,-0.6062694390614828,-0.36376166343688965,2.0,0,0,0,1,0.0349975429403592,-0.012982665812639103,1
158.69708659288594,160.59383321427086,156.6627682949814,160.14175415039062,91454900,0.0349975429403592,88753050.0,163.305753326416,159.02923889160155,0.0179904714328932,37.17950366118612,AAPL,2022-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0116759668942307,-0.035194963112487904,0.01744832143293855,1.030442334094434,0.0,-0.6062694390614828,-0.36376166343688965,2.0,0,1,0,0,-0.027186244944045,-0.0189648463655594,0
157.43914120341518,157.62586917951631,153.29186666707722,155.78810119628906,105342000,-0.027186244944045,90455900.0,162.43305892944335,157.513818359375,0.0185223857312636,36.439775509606854,AAPL,2022-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0349975429403592,-0.020785555572333504,0.023345564876017966,1.1645674853713246,0.0,-0.3001431425412496,-0.36376166343688965,1.0,0,0,0,0,-0.0239088618316901,0.014675559201470602,0
156.1909993742422,156.5349734862068,151.83735301963387,152.06338500976562,96970100,-0.0239088618316901,90761110.0,161.57854232788085,155.85491333007812,0.0185387867920196,34.44688296778537,AAPL,2022-03-11,-0.92325854,0.0,1.0,0.027656885,0.027656885,0.95091546,0.95091546,0.02142772,-0.027186244944045,-0.045990547750138,0.025390007467377296,1.0684102475168054,0.0,0.0,-0.36376166343688965,0.0,0,0,0,0,-0.0265624056130543,0.059503164141533706,0
148.83991330847238,151.4638968278343,147.51318815597864,148.0242156982422,108732100,-0.0265624056130543,91264180.0,160.6930694580078,154.14883117675782,0.0188616600097611,33.50985218913033,AAPL,2022-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0239088618316901,-0.051490999282922,0.026000651511878723,1.1913995173133642,-0.92325854,-0.3077528476715088,-0.36473759412765505,1.0,0,0,0,0,0.0296773036357911,0.0946033704312985,1
148.29938335493543,152.88891376980982,147.78835583208624,152.41717529296875,92964300,0.0296773036357911,91603120.0,160.01545028686525,153.68692626953126,0.0204001293389154,44.03729451542932,AAPL,2022-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0265624056130543,-0.0543359363426609,0.02639585383790224,1.0148595375354028,0.0,-0.3077528476715088,-0.18465170860290528,1.0,0,0,0,0,0.0290153623874389,0.08572668972796911,1
154.34339594526026,157.24255250796213,151.79803572553402,156.83961486816406,102300200,0.0290153623874389,93591760.0,159.3668235778809,153.02649841308593,0.0208488361302463,46.38674570781016,AAPL,2022-03-16,0.02061126,0.0,1.0,0.034395352,0.034395352,0.013784092,0.013784092,0.9518206,0.0296773036357911,-0.012982665812639103,0.031969311146901366,1.0930470802130443,0.0,-0.3077528476715088,-0.18465170860290528,1.0,0,1,0,0,0.006454160622985,0.06494503037779231,1
155.8765285127207,158.22533884354678,154.9134219533723,157.8518829345703,75615400,0.006454160622985,94313660.0,158.7806037902832,153.4392547607422,0.0209691938610776,45.02470117892156,AAPL,2022-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0290153623874389,-0.0189648463655594,0.03027782813474393,0.8017438831236111,0.02061126,0.006870420028765996,-0.18052945658564568,1.0,0,1,0,0,0.020918743108373,0.08116852562258581,1
157.74374709590094,161.64532886626444,157.00667268078166,161.15394592285156,123511700,0.020918743108373,97009780.0,158.53982315063476,155.2573669433594,0.0211943611486037,48.74993998853908,AAPL,2022-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006454160622985,0.014675559201470602,0.027378871659441716,1.2731881259807,0.0,0.006870420028765996,-0.18052945658564568,1.0,1,1,0,0,0.0085378006767105,0.0639839787428573,1
160.69206357071295,163.48313041290612,160.20068056976743,162.52984619140625,95811400,0.0085378006767105,97661715.0,158.44547653198242,158.1584930419922,0.0212122145193038,52.41790022831467,AAPL,2022-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020918743108373,0.059503164141533706,0.023448452462413654,0.9810538346577264,0.0,0.006870420028765996,0.004122252017259598,1.0,1,1,0,0,0.0208006229324617,0.060483006541965,1
162.6576000843649,166.5002188572966,162.067949464373,165.9105682373047,81532000,0.0208006229324617,97180175.0,158.66659927368164,160.85717163085937,0.0212975389969079,52.50221498086882,AAPL,2022-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085378006767105,0.0946033704312985,0.011009292769629609,0.838977703014015,0.0,0.0,0.004122252017259598,0.0,1,1,0,0,0.0082337030372621,0.0588168629054551,1
165.09488461775757,169.66474104201137,164.76073274272346,167.27662658691406,98062700,0.0082337030372621,97582850.0,159.16486053466798,162.94457397460937,0.0203288419845987,54.30550493386521,AAPL,2022-03-23,0.011806471,0.0,1.0,0.020349348,0.020349348,0.008542877,0.008542877,0.97110784,0.0208006229324617,0.08572668972796911,0.009445741705742158,1.0049173599664285,0.0,0.0,0.004122252017259598,0.0,1,1,0,0,0.0226776558677785,0.043933526858181096,1
168.11193338665237,171.1388541749312,167.27659136451192,171.070068359375,90131400,0.0226776558677785,95032045.0,159.72159576416016,165.5882110595703,0.0205797302255758,61.59082233631269,AAPL,2022-03-24,0.017955966,0.0,1.0,0.029235339,0.029235339,0.0112793725,0.0112793725,0.9594853,0.0082337030372621,0.06494503037779231,0.0072289769142394175,0.9484316579738972,0.011806471,0.003935490424434344,0.0023612942546606063,1.0,1,1,0,0,0.0037341962286445,0.003480070970227199,1
170.88335771841636,172.25922412685,169.7728273342969,171.70887756347656,80546200,0.0037341962286445,94460645.0,160.2065902709961,167.6991973876953,0.0204611398683048,67.60272654216985,AAPL,2022-03-25,0.008793967,0.0,1.0,0.017842561,0.017842561,0.009048594,0.009048594,0.9731088,0.0226776558677785,0.08116852562258581,0.007203433192272346,0.8526958502135995,0.017955966,0.00992081252237161,0.005952487513422966,2.0,1,1,0,0,0.0050368284758182,-0.001972331594342001,1
169.20284996119702,172.70149513268552,169.03578151152723,172.57374572753906,90371900,0.0050368284758182,94226410.0,160.7215599060059,169.70797729492188,0.0204623830103606,71.20502093263917,AAPL,2022-03-28,-0.3728084,0.0,1.0,0.27370006,0.27370006,0.64650846,0.64650846,0.0797915,0.0037341962286445,0.0639839787428573,0.008408094469878924,0.9590931035152459,0.008793967,0.012852134803930918,0.007711280882358551,3.0,1,1,1,0,0.0191344792959518,0.0166842524327225,1
173.64497090846976,175.92498080797162,173.30099672304345,175.8758544921875,100589400,0.0191344792959518,95082160.0,161.49598083496093,171.70103454589844,0.0204389512853298,69.6827923738843,AAPL,2022-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050368284758182,0.060483006541965,0.008977902068960986,1.0579208549742665,-0.3728084,-0.11535282122592132,-0.06685039848089218,3.0,1,1,0,0,-0.0066496330100119,-0.0213922410416134,0
175.47290101025155,176.51463074136956,173.65477761444038,174.7063446044922,92633200,-0.0066496330100119,95727580.0,162.04682235717777,173.18697814941407,0.0202393501989125,75.71459267346512,AAPL,2022-03-30,0.008793967,0.0,1.0,0.017842561,0.017842561,0.009048594,0.009048594,0.9731088,0.0191344792959518,0.0588168629054551,0.008596909756584462,0.9676751464938318,0.0,-0.12133814332385857,-0.06685039848089218,2.0,1,1,1,0,-0.0177758000201754,-0.0331933217382222,0
174.77513005413485,174.96185802360853,171.3944120690703,171.60079956054688,103049300,-0.0177758000201754,97046125.0,162.45860214233397,173.29312438964843,0.020764037410666,77.01085071678524,AAPL,2022-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0066496330100119,0.043933526858181096,0.012019826318229032,1.0618589871568802,0.008793967,-0.12133814332385857,-0.0674528993666172,2.0,1,0,1,0,-0.0017182063359247,-0.0136133256497251,0
171.0307806751932,171.86613784627107,168.97680315531144,171.3059539794922,78751300,-0.0017182063359247,96796830.0,163.0060043334961,173.21253967285156,0.0202001815787422,85.90473922452134,AAPL,2022-04-01,-0.92325854,0.0,1.0,0.027656885,0.027656885,0.95091546,0.95091546,0.02142772,-0.0177758000201754,0.003480070970227199,0.013813188147831628,0.8135731304423915,0.0,0.0029313222815593085,-0.07104409262537956,1.0,1,0,1,0,0.0236934125028827,-0.0238041698314091,1
171.56147679106857,175.41391791306214,171.4337124057241,175.36477661132812,76468400,0.0236934125028827,95799310.0,163.9465118408203,173.77074584960937,0.0196111947320909,85.75796051129879,AAPL,2022-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017182063359247,-0.001972331594342001,0.01372833601694256,0.7982145174114511,-0.92325854,-0.3048215253899495,-0.2574545945972204,2.0,1,1,1,0,-0.0189420141783841,-0.0730133532976524,0
